Lat,Lon,Alt,Year,JulianDay_Sin,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,2.5,-1.61,-3.87,-22.8,-5.290351390838623,-31.2528133392334
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,1.3,1.26,-3.27,-22.2,-4.626665115356445,-26.67738914489746
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-1.4,-0.89,-16.63,-130.9,-16.357181549072266,-117.84292602539062
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.7,-0.22,-4.96,-28.3,-5.302082538604736,-35.22222900390625
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-0.5,-0.58,-2.04,-1.0,-3.6550300121307373,-12.750726699829102
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.8,-0.02,-11.09,-69.2,-10.543511390686035,-71.03841400146484
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.5,-0.2,-5.2,-40.9,-9.540849685668945,-63.15662384033203
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-0.8,0.67,-6.74,-49.7,-7.243003845214844,-46.56835174560547
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-0.7,-1.38,-19.18,-140.6,-10.951537132263184,-75.20088195800781
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-0.1,-1.32,-5.75,-37.8,-6.878312110900879,-43.83836364746094
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,-0.1,-1.1,-1.98,-10.6,-3.65651535987854,-13.294279098510742
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,4.063042069901712e-05,0.0,0.29,-7.92,-64.0,-12.784088134765625,-88.20096588134766
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0002190735831391,0.3,0.48,-5.95,-26.4,-5.544435501098633,-33.26924514770508
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,-1.5,0.8,-7.43,-52.5,-8.21885871887207,-57.966217041015625
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.6,-1.43,-4.4,-26.4,-6.142693519592285,-38.08537292480469
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,-1.1,-0.88,-23.37,-177.3,-21.865140914916992,-156.52647399902344
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.8,-0.65,-2.38,-2.1,-4.076372146606445,-18.23804473876953
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,4.848729804507457e-05,-2.4,0.99,-11.0,-77.2,-13.684260368347168,-96.6050796508789
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.000149682367919,0.0,-1.77,-5.57,-36.2,-5.345390319824219,-31.720678329467773
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,-0.8,-0.86,0.3,-4.5,-4.644994258880615,-24.685497283935547
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,-0.3,0.16,-3.57,-23.78,-11.874384880065918,-79.55542755126953
45.37,-63.27,12.535156,1982.0,0.6994583270516471,4.434667062014341e-05,0.4,1.15,-12.3,-86.0,-7.377734184265137,-47.487518310546875
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0002205022174166,-1.0,-1.62,-12.25,-90.04,-9.510157585144043,-63.33122253417969
