Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,0.4,-1.28,-14.0,-111.2,-13.22031,-88.558426
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,1.6,-1.51,-9.7,-74.1,-17.890083,-122.660995
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,0.7,-1.35,-14.2,-101.4,-14.002983,-94.274155
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,1.7,0.54,-13.1,-108.0,-18.058174,-123.888535
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,1.2,0.39,-17.3,-127.0,-16.913055,-115.525925
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,1.8,1.36,-30.1,-224.1,-17.270248,-118.134445
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,4.1,2.52,-27.3,-208.7,-24.592705,-171.60912
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,1.8,1.17,-29.0,-218.7,-18.741043,-128.87541
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,0.8,0.42,-26.4,-207.4,-16.723953,-114.14494
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-0.7,-2.53,-10.0,-91.8,-15.610352,-106.0125
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-0.1,-1.32,-13.0,-100.8,-14.980011,-101.409225
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-0.3,-0.98,-11.0,-87.1,-16.209175,-110.385605
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,0.4,-0.59,-15.0,-107.9,-16.104118,-109.61839
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,0.5,-2.06,-29.9,-225.5,-13.966213,-94.00563
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,0.4,-0.58,-22.3,-165.9,-15.578835,-105.78233
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-0.1,0.35,-29.2,-226.2,-15.568329,-105.70561
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-0.4,-0.45,-30.7,-251.3,-16.114624,-109.695114
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,2.5,-1.61,-21.8,-169.2,-20.201332,-139.53966
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,0.4,0.69,-12.6,-86.7,-15.999062,-108.85118
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,1.3,0.57,-12.8,-103.1,-17.732498,-121.51018
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,2.0,0.52,-12.7,-99.7,-18.99318,-130.71672
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,1.3,0.67,-12.2,-103.6,-17.417328,-119.20854
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,0.3,0.97,-10.9,-86.0,-15.746925,-107.00987
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,0.5,0.24,-15.7,-117.2,-16.020073,-109.00462
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,-0.1,-1.28,-16.3,-120.7,-16.692436,-113.91478
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,-0.9,1.86,-29.6,-230.5,-17.511879,-119.89903
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,-1.4,1.79,-27.6,-215.2,-17.658958,-120.97313
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,0.4,1.32,-25.9,-211.2,-15.915016,-108.23741
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,-1.2,1.45,-21.7,-175.3,-17.984634,-123.35149
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,-0.1,0.73,-15.3,-112.3,-15.851982,-107.777084
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,-1.2,0.15,-10.7,-84.6,-18.436378,-126.6505
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,-0.9,-0.07,-14.3,-107.2,-17.186203,-117.520676
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,-1.9,-3.18,-9.4,-61.8,-18.60447,-127.87804
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,-2.4,-0.76,-12.1,-85.6,-18.005646,-123.50493
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,-2.7,-0.65,-16.3,-127.3,-19.297844,-132.94164
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,-2.8,0.44,-20.7,-158.7,-18.741043,-128.87541
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,-0.8,1.74,-21.3,-169.8,-16.398277,-111.76659
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,-0.9,2.24,-25.5,-201.8,-17.658958,-120.97313
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,-3.6,0.12,-33.8,-269.6,-21.95578,-152.3521
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,-3.2,1.58,-26.1,-209.1,-21.073303,-145.90752
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,-0.1,0.73,-26.0,-202.9,-15.820465,-107.54692
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,-2.0,0.38,-12.5,-102.1,-20.495491,-141.68785
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,0.7,-0.77,-16.4,-124.2,-13.782364,-92.66301
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,1.1,-0.43,-12.4,-103.6,-16.744965,-114.298386
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,0.7,-1.76,-10.9,-82.7,-12.47966,-83.14958
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,1.2,-1.65,-12.1,-89.8,-12.94191,-86.525314
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,2.0,0.61,-14.6,-109.1,-18.058174,-123.888535
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,-0.4,0.41,-27.5,-202.8,-16.135635,-109.84856
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,-0.2,-0.16,-27.8,-210.5,-15.97805,-108.69774
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,0.5,0.48,-26.4,-201.1,-15.610352,-106.0125
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,-1.0,0.17,-35.1,-262.7,-17.658958,-120.97313
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,1.5,0.74,-17.6,-126.8,-17.721992,-121.43346
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,-0.3,1.73,-20.9,-152.0,-17.102158,-116.906906
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,0.3,0.48,-30.3,-230.6,-15.557823,-105.62889
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,-0.1,1.0,-25.9,-194.9,-16.030579,-109.081345
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,-2.2,-0.29,-11.9,-88.50962751,-10.431053,-68.18895
