Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,2.5,-1.61,-3.87,-22.8,-8.403953552246094,-57.93663024902344
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,4.415451621753164e-05,1.3,1.26,-3.27,-22.2,-8.403953552246094,-57.93663024902344
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-0.89,-16.63,-130.9,-8.403953552246094,-57.93663024902344
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,0.7,-0.22,-4.96,-28.3,-8.403953552246094,-57.93663024902344
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,4.889923002338037e-05,-0.5,-0.58,-2.04,-1.0,-8.403953552246094,-57.93663024902344
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-0.02,-11.09,-69.2,-8.403953552246094,-57.93663024902344
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.2,-5.2,-40.9,-8.403953552246094,-57.93663024902344
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,6.891664270369802e-06,-0.8,0.67,-6.74,-49.7,-8.403953552246094,-57.93663024902344
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,-1.38,-19.18,-140.6,-8.403953552246094,-57.93663024902344
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,1.950140540429857e-05,-0.1,-1.32,-5.75,-37.8,-8.403953552246094,-57.93663024902344
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,-1.1,-1.98,-10.6,-8.403953552246094,-57.93663024902344
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,4.063042069901712e-05,0.0,0.29,-7.92,-64.0,-8.403953552246094,-57.93663024902344
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0002190735831391,0.3,0.48,-5.95,-26.4,-8.403953552246094,-57.93663024902344
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,-1.5,0.8,-7.43,-52.5,-8.403953552246094,-57.93663024902344
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,0.6,-1.43,-4.4,-26.4,-8.403953552246094,-57.93663024902344
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-0.88,-23.37,-177.3,-8.403953552246094,-57.93663024902344
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-0.65,-2.38,-2.1,-8.403953552246094,-57.93663024902344
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,4.848729804507457e-05,-2.4,0.99,-11.0,-77.2,-8.403953552246094,-57.93663024902344
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.000149682367919,0.0,-1.77,-5.57,-36.2,-8.403953552246094,-57.93663024902344
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,0.0,-0.8,-0.86,0.3,-4.5,-8.403953552246094,-57.93663024902344
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,0.0,1.0,0.0,0.0,0.0,-0.3,0.16,-3.57,-23.78,-8.403953552246094,-57.93663024902344
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,4.434667062014341e-05,0.4,1.15,-12.3,-86.0,-8.403953552246094,-57.93663024902344
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0,0.0,0.0,0.0,1.0,0.0002205022174166,-1.0,-1.62,-12.25,-90.04,-8.403953552246094,-57.93663024902344
