Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,0.4,-1.28,-14.0,-111.2,-12.044526,-93.86174
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,1.6,-1.51,-9.7,-74.1,-13.120437,-103.37547
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,0.7,-1.35,-14.2,-101.4,-12.092772,-94.252396
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,1.7,0.54,-13.1,-108.0,-15.591004,-125.095505
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,1.2,0.39,-17.3,-127.0,-14.985305,-119.69273
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,1.8,1.36,-30.1,-224.1,-16.390667,-132.29747
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,4.1,2.52,-27.3,-208.7,-18.361313,-150.04247
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,1.8,1.17,-29.0,-218.7,-17.056568,-138.22008
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,0.8,0.42,-26.4,-207.4,-15.575274,-124.93053
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-0.7,-2.53,-10.0,-91.8,-10.309352,-78.84044
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-0.1,-1.32,-13.0,-100.8,-11.63254,-90.15596
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-0.3,-0.98,-11.0,-87.1,-12.154147,-94.70323
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,0.4,-0.59,-15.0,-107.9,-13.126101,-103.3044
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,0.5,-2.06,-29.9,-225.5,-11.916364,-92.74321
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,0.4,-0.58,-22.3,-165.9,-13.082099,-102.95006
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-0.1,0.35,-29.2,-226.2,-15.426139,-123.592026
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-0.4,-0.45,-30.7,-251.3,-13.404479,-105.72044
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,2.5,-1.61,-21.8,-169.2,-15.83163,-127.51207
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,0.4,0.69,-12.6,-86.7,-15.456574,-123.84001
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,1.3,0.57,-12.8,-103.1,-15.966605,-128.42723
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,2.0,0.52,-12.7,-99.7,-17.109188,-138.71397
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,1.3,0.67,-12.2,-103.6,-15.986308,-128.60362
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,0.3,0.97,-10.9,-86.0,-15.590251,-125.03844
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,0.5,0.24,-15.7,-117.2,-14.668178,-116.86839
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,-0.1,-1.28,-16.3,-120.7,-12.253437,-95.56496
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,-0.9,1.86,-29.6,-230.5,-17.36901,-140.82133
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,-1.4,1.79,-27.6,-215.2,-18.139706,-147.65392
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,0.4,1.32,-25.9,-211.2,-14.901826,-118.936325
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,-1.2,1.45,-21.7,-175.3,-17.368046,-140.757
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,-0.1,0.73,-15.3,-112.3,-15.486646,-124.09111
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,-1.2,0.15,-10.7,-84.6,-15.131595,-120.96483
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,-0.9,-0.07,-14.3,-107.2,-14.568934,-115.99266
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,-1.9,-3.18,-9.4,-61.8,-8.887118,-65.953476
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,-2.4,-0.76,-12.1,-85.6,-17.11626,-138.64445
