Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0.0,-14.0,-111.2,-15.0681925,-114.94981
52.3,104.2833333,427.25,2011,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-14.930299,-113.78599
52.3,104.2833333,427.25,2011,-0.680773409477016,4.754567e-05,-14.2,-101.4,-15.009095,-114.45103
52.3,104.2833333,427.25,2011,-0.9587178169872964,0.0,-13.1,-108.0,-15.018945,-114.53416
52.3,104.2833333,427.25,2011,-0.9741004551724206,0.0,-17.3,-127.0,-15.009095,-114.45103
52.3,104.2833333,427.25,2011,-0.7236440382959123,0.0,-30.1,-224.1,-15.018945,-114.53416
52.3,104.2833333,427.25,2011,-0.2884824328806098,0.0,-27.3,-208.7,-14.930299,-113.78599
52.3,104.2833333,427.25,2012,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-15.196237,-116.030495
52.3,104.2833333,427.25,2012,0.6994583270516471,1.175598e-05,-26.4,-207.4,-16.328934,-125.59043
52.3,104.2833333,427.25,2012,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-15.225785,-116.279884
52.3,104.2833333,427.25,2012,-0.23030567023061196,0.0,-13.0,-100.8,-15.107591,-115.282326
52.3,104.2833333,427.25,2012,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-15.186387,-115.947365
52.3,104.2833333,427.25,2012,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-15.215936,-116.196754
52.3,104.2833333,427.25,2012,-0.970063921851507,0.0,-29.9,-225.5,-15.215936,-116.196754
52.3,104.2833333,427.25,2012,-0.7116566222817751,0.0,-22.3,-165.9,-15.196237,-116.030495
52.3,104.2833333,427.25,2013,0.2386727660059501,0.0,-29.2,-226.2,-15.353829,-117.36057
52.3,104.2833333,427.25,2013,0.6994583270516471,0.0,-30.7,-251.3,-16.42743,-126.42173
52.3,104.2833333,427.25,2013,0.9510565162951535,0.0,-21.8,-169.2,-17.215393,-133.07211
52.3,104.2833333,427.25,2013,0.9760105506323683,0.0,-12.6,-86.7,-17.235092,-133.23837
52.3,104.2833333,427.25,2013,0.741222010848596,0.0,-12.8,-103.1,-16.61457,-128.00119
52.3,104.2833333,427.25,2013,0.29671281927349075,0.0,-12.7,-99.7,-15.403077,-117.77622
52.3,104.2833333,427.25,2013,-0.2135209154397959,0.0,-12.2,-103.6,-15.275033,-116.69553
52.3,104.2833333,427.25,2013,-0.680773409477016,0.0,-10.9,-86.0,-15.34398,-117.27744
52.3,104.2833333,427.25,2013,-0.9587178169872964,0.0,-15.7,-117.2,-15.383378,-117.60996
52.3,104.2833333,427.25,2013,-0.9741004551724206,0.0,-16.3,-120.7,-15.383378,-117.60996
52.3,104.2833333,427.25,2014,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-15.412927,-117.85935
52.3,104.2833333,427.25,2015,0.2386727660059501,0.0,-27.6,-215.2,-15.600068,-119.43882
52.3,104.2833333,427.25,2015,0.6994583270516471,0.0,-25.9,-211.2,-16.545624,-127.41929
52.3,104.2833333,427.25,2015,0.9510565162951535,0.0,-21.7,-175.3,-17.422234,-134.81784
52.3,104.2833333,427.25,2015,0.9760105506323683,0.0,-15.3,-112.3,-17.461632,-135.15036
52.3,104.2833333,427.25,2015,0.741222010848596,0.0,-10.7,-84.6,-16.722916,-128.91562
52.3,104.2833333,427.25,2015,0.29671281927349075,0.0,-14.3,-107.2,-15.629617,-119.68821
52.3,104.2833333,427.25,2015,-0.2135209154397959,0.00010476876,-9.4,-61.8,-15.521272,-118.77378
52.3,104.2833333,427.25,2015,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-15.580369,-119.27256
52.3,104.2833333,427.25,2015,-0.9587178169872964,0.0,-16.3,-127.3,-15.649316,-119.85447
52.3,104.2833333,427.25,2015,-0.9741004551724206,0.0,-20.7,-158.7,-15.639466,-119.77134
52.3,104.2833333,427.25,2015,-0.7236440382959123,0.0,-21.3,-169.8,-15.590219,-119.35569
52.3,104.2833333,427.25,2015,-0.2884824328806098,0.0,-25.5,-201.8,-15.521272,-118.77378
52.3,104.2833333,427.25,2016,0.2386727660059501,0.0,-33.8,-269.6,-15.6788645,-120.10386
52.3,104.2833333,427.25,2016,0.6994583270516471,0.0,-26.1,-209.1,-16.555473,-127.50242
52.3,104.2833333,427.25,2016,0.9562348265919056,0.0,-26.0,-202.9,-17.49118,-135.39975
52.3,104.2833333,427.25,2016,0.9721181966290613,0.0,-12.5,-102.1,-17.52073,-135.64914
52.3,104.2833333,427.25,2016,0.7295575540864875,0.0,-16.4,-124.2,-16.673668,-128.49997
