Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0.0,-14.0,-111.2,-17.19614,-132.2385
52.3,104.2833333,427.25,2011,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-11.4302845,-82.94131
52.3,104.2833333,427.25,2011,-0.680773409477016,4.754567e-05,-14.2,-101.4,-16.550508,-123.93857
52.3,104.2833333,427.25,2011,-0.9587178169872964,0.0,-13.1,-108.0,-14.258335,-104.16976
52.3,104.2833333,427.25,2011,-0.9741004551724206,0.0,-17.3,-127.0,-14.048211,-102.450005
52.3,104.2833333,427.25,2011,-0.7236440382959123,0.0,-30.1,-224.1,-16.943768,-126.76066
52.3,104.2833333,427.25,2011,-0.2884824328806098,0.0,-27.3,-208.7,-24.427553,-189.50711
52.3,104.2833333,427.25,2012,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-20.427832,-158.81418
52.3,104.2833333,427.25,2012,0.6994583270516471,1.175598e-05,-26.4,-207.4,-18.102873,-139.70418
52.3,104.2833333,427.25,2012,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-16.739141,-128.15114
52.3,104.2833333,427.25,2012,-0.23030567023061196,0.0,-13.0,-100.8,-12.351544,-90.56901
52.3,104.2833333,427.25,2012,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-16.336418,-122.108055
52.3,104.2833333,427.25,2012,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-13.297313,-96.3063
52.3,104.2833333,427.25,2012,-0.970063921851507,0.0,-29.9,-225.5,-13.223085,-95.68552
52.3,104.2833333,427.25,2012,-0.7116566222817751,0.0,-22.3,-165.9,-16.430138,-122.73478
52.3,104.2833333,427.25,2013,0.2386727660059501,0.0,-29.2,-226.2,-18.898552,-146.17268
52.3,104.2833333,427.25,2013,0.6994583270516471,0.0,-30.7,-251.3,-17.652565,-135.88417
52.3,104.2833333,427.25,2013,0.9510565162951535,0.0,-21.8,-169.2,-20.762873,-162.99806
52.3,104.2833333,427.25,2013,0.9760105506323683,0.0,-12.6,-86.7,-20.90353,-164.16614
52.3,104.2833333,427.25,2013,0.741222010848596,0.0,-12.8,-103.1,-18.420153,-142.64473
52.3,104.2833333,427.25,2013,0.29671281927349075,0.0,-12.7,-99.7,-15.916518,-121.09529
52.3,104.2833333,427.25,2013,-0.2135209154397959,0.0,-12.2,-103.6,-11.800213,-86.06352
52.3,104.2833333,427.25,2013,-0.680773409477016,0.0,-10.9,-86.0,-15.645348,-116.73782
52.3,104.2833333,427.25,2013,-0.9587178169872964,0.0,-15.7,-117.2,-12.587622,-90.54889
52.3,104.2833333,427.25,2013,-0.9741004551724206,0.0,-16.3,-120.7,-12.295126,-88.1277
52.3,104.2833333,427.25,2014,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-21.404348,-165.03496
52.3,104.2833333,427.25,2015,0.2386727660059501,0.0,-27.6,-215.2,-17.16546,-131.38702
52.3,104.2833333,427.25,2015,0.6994583270516471,0.0,-25.9,-211.2,-16.50176,-126.76394
52.3,104.2833333,427.25,2015,0.9510565162951535,0.0,-21.7,-175.3,-19.742697,-154.45811
52.3,104.2833333,427.25,2015,0.9760105506323683,0.0,-15.3,-112.3,-19.944935,-156.14015
52.3,104.2833333,427.25,2015,0.741222010848596,0.0,-10.7,-84.6,-17.20435,-132.9064
52.3,104.2833333,427.25,2015,0.29671281927349075,0.0,-14.3,-107.2,-15.3175745,-115.75516
52.3,104.2833333,427.25,2015,-0.2135209154397959,0.00010476876,-9.4,-61.8,-10.8780575,-78.20916
52.3,104.2833333,427.25,2015,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-14.195277,-105.18305
52.3,104.2833333,427.25,2015,-0.9587178169872964,0.0,-16.3,-127.3,-11.765525,-83.95172
52.3,104.2833333,427.25,2015,-0.9741004551724206,0.0,-20.7,-158.7,-11.582743,-82.4469
52.3,104.2833333,427.25,2015,-0.7236440382959123,0.0,-21.3,-169.8,-14.340256,-105.933136
52.3,104.2833333,427.25,2015,-0.2884824328806098,0.0,-25.5,-201.8,-20.305704,-155.93648
52.3,104.2833333,427.25,2016,0.2386727660059501,0.0,-33.8,-269.6,-16.695177,-127.29545
