Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0.0,-14.0,-111.2,-11.615232,-78.80734
52.3,104.2833333,427.25,2011,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-10.815145,-72.29248
52.3,104.2833333,427.25,2011,-0.680773409477016,4.754567e-05,-14.2,-101.4,-13.541845,-92.54123
52.3,104.2833333,427.25,2011,-0.9587178169872964,0.0,-13.1,-108.0,-14.281271,-98.10971
52.3,104.2833333,427.25,2011,-0.9741004551724206,0.0,-17.3,-127.0,-16.652533,-115.967255
52.3,104.2833333,427.25,2011,-0.7236440382959123,0.0,-30.1,-224.1,-24.913702,-178.18063
52.3,104.2833333,427.25,2011,-0.2884824328806098,0.0,-27.3,-208.7,-29.159025,-210.1514
52.3,104.2833333,427.25,2012,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-22.771917,-162.05124
52.3,104.2833333,427.25,2012,0.6994583270516471,1.175598e-05,-26.4,-207.4,-24.42925,-174.53232
52.3,104.2833333,427.25,2012,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-13.386011,-92.2189
52.3,104.2833333,427.25,2012,-0.23030567023061196,0.0,-13.0,-100.8,-11.487452,-77.2545
52.3,104.2833333,427.25,2012,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-13.84144,-94.797424
52.3,104.2833333,427.25,2012,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-14.389635,-98.92578
52.3,104.2833333,427.25,2012,-0.970063921851507,0.0,-29.9,-225.5,-15.645384,-108.3826
52.3,104.2833333,427.25,2012,-0.7116566222817751,0.0,-22.3,-165.9,-25.844358,-185.18924
52.3,104.2833333,427.25,2013,0.2386727660059501,0.0,-29.2,-226.2,-22.759169,-161.95523
52.3,104.2833333,427.25,2013,0.6994583270516471,0.0,-30.7,-251.3,-24.454748,-174.72433
52.3,104.2833333,427.25,2013,0.9510565162951535,0.0,-21.8,-169.2,-19.125784,-134.59286
52.3,104.2833333,427.25,2013,0.9760105506323683,0.0,-12.6,-86.7,-19.202276,-135.16891
52.3,104.2833333,427.25,2013,0.741222010848596,0.0,-12.8,-103.1,-18.90336,-98.68591
52.3,104.2833333,427.25,2013,0.29671281927349075,0.0,-12.7,-99.7,-11.497135,-77.91968
52.3,104.2833333,427.25,2013,-0.2135209154397959,0.0,-12.2,-103.6,-10.932172,-73.15106
52.3,104.2833333,427.25,2013,-0.680773409477016,0.0,-10.9,-86.0,-13.567343,-92.733246
52.3,104.2833333,427.25,2013,-0.9587178169872964,0.0,-15.7,-117.2,-14.306768,-98.30173
52.3,104.2833333,427.25,2013,-0.9741004551724206,0.0,-16.3,-120.7,-16.537794,-115.10318
52.3,104.2833333,427.25,2014,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-29.082533,-209.57535
52.3,104.2833333,427.25,2015,0.2386727660059501,0.0,-27.6,-215.2,-22.606184,-160.80313
52.3,104.2833333,427.25,2015,0.6994583270516471,0.0,-25.9,-211.2,-24.54399,-175.3964
52.3,104.2833333,427.25,2015,0.9510565162951535,0.0,-21.7,-175.3,-19.011045,-133.72879
52.3,104.2833333,427.25,2015,0.9760105506323683,0.0,-15.3,-112.3,-19.07479,-134.20883
52.3,104.2833333,427.25,2015,0.741222010848596,0.0,-10.7,-84.6,-18.792294,-97.970535
52.3,104.2833333,427.25,2015,0.29671281927349075,0.0,-14.3,-107.2,-11.394917,-77.15216
52.3,104.2833333,427.25,2015,-0.2135209154397959,0.00010476876,-9.4,-61.8,-10.811422,-72.25394
52.3,104.2833333,427.25,2015,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-13.59284,-92.92526
52.3,104.2833333,427.25,2015,-0.9587178169872964,0.0,-16.3,-127.3,-14.319517,-98.397736
52.3,104.2833333,427.25,2015,-0.9741004551724206,0.0,-20.7,-158.7,-16.38481,-113.95108
52.3,104.2833333,427.25,2015,-0.7236440382959123,0.0,-21.3,-169.8,-24.951948,-178.46866
52.3,104.2833333,427.25,2015,-0.2884824328806098,0.0,-25.5,-201.8,-29.159025,-210.1514
52.3,104.2833333,427.25,2016,0.2386727660059501,0.0,-33.8,-269.6,-22.529692,-160.22708
52.3,104.2833333,427.25,2016,0.6994583270516471,0.0,-26.1,-209.1,-24.556738,-175.4924
52.3,104.2833333,427.25,2016,0.9562348265919056,0.0,-26.0,-202.9,-18.96005,-133.34476
52.3,104.2833333,427.25,2016,0.9721181966290613,0.0,-12.5,-102.1,-18.998297,-133.63278
52.3,104.2833333,427.25,2016,0.7295575540864875,0.0,-16.4,-124.2,-19.260794,-101.813446
52.3,104.2833333,427.25,2016,0.2802306751992159,0.0,-12.4,-103.6,-13.811068,-95.37674
52.3,104.2833333,427.25,2016,-0.23030567023061196,0.0,-10.9,-82.7,-11.637724,-78.34981
52.3,104.2833333,427.25,2016,-0.6932812268869771,0.0,-12.1,-89.8,-13.879686,-95.08545
52.3,104.2833333,427.25,2016,-0.9634705485641486,6.515779e-05,-14.6,-109.1,-14.376886,-98.82977
52.3,104.2833333,427.25,2016,-0.970063921851507,3.4144956e-05,-27.5,-202.8,-15.160933,-104.73428
52.3,104.2833333,427.25,2016,-0.7116566222817751,0.0,-27.8,-210.5,-25.83161,-185.09323
52.3,104.2833333,427.25,2016,-0.27195815753410524,4.3128384e-06,-26.4,-201.1,-27.131979,-194.88608
52.3,104.2833333,427.25,2012,-0.27195815753410524,0.0,-35.1,-262.7,-27.170225,-195.1741
52.3,104.2833333,427.25,2017,0.9510565162951535,0.0,-17.6,-126.8,-18.883558,-132.7687
52.3,104.2833333,427.25,2017,0.9760105506323683,0.0,-20.9,-152.0,-18.947302,-133.24875
52.3,104.2833333,427.25,2017,0.2386727660059501,0.0,-30.3,-230.6,-22.4532,-159.65103
52.3,104.2833333,427.25,2017,0.6994583270516471,0.0,-25.9,-194.9,-24.582235,-175.68442
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0.0,-11.9,-88.50962751,-11.801645,-79.4361
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0.0,-9.88,-66.74413536,-12.483702,-84.57254
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0.0,-9.69,-71.5587575,-10.354666,-68.539154
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0.0001690366,-6.1,-40.66799847,-10.443907,-69.21121
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,3.2743297e-05,-7.01,-50.25006643,-9.938628,-59.465702
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0.00010311205,-7.21,-53.83051048,-6.2395563,-37.82262
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0.00014510812,-5.49,-34.72560691,-6.3340387,-38.26054
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0.0,-4.8,-31.50057387,-6.8360195,-42.040867
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0.0,-4.92,-31.38678091,-7.7953606,-49.26549
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,7.0730985e-06,-10.75,-76.42100974,-8.502914,-54.593952
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0.0,-10.49,-75.39648751,-11.833517,-79.67612
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,3.385527e-05,-13.22,-98.71358212,-12.560194,-85.14859
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0.00014786229,-6.66,-42.77138547,-10.749876,-71.51541
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,3.187112e-05,-15.78,-115.1328526,-12.445456,-84.284515
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,3.2876374e-05,-8.02,-59.70485452,-10.46303,-69.355225
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0.0,-8.51,-58.19910378,-10.303671,-68.15512
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0.0,-6.95,-48.05079866,-9.764369,-56.401237
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0.0,-5.24,-32.64544918,-6.797987,-41.965977
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0.0,-5.67,-37.45673818,-6.4663067,-39.256626
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0.0,-6.33,-43.03745941,-6.7499657,-41.39281
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,8.993772e-05,-9.610421834,-68.63931346,-7.712494,-48.641438
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0.0,-6.38,-42.73606861,-8.655899,-55.74605
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,4.1183062e-05,-14.2,-103.3116898,-11.871763,-79.96414
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,8.7477296e-05,-10.79,-78.0619552,-12.5155735,-84.81256
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,7.0151014e-05,-10.39,-75.03694923,-11.278948,-75.499756
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,3.0768017e-05,-11.52,-90.29273588,-12.528322,-84.90857
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,4.9994796e-05,-11.23849183,-82.68571664,-10.526773,-69.835266
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0.0,-10.61,-76.08191291,-10.354666,-68.539154
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0.00013877166,-8.47,-60.27743553,-9.512934,-54.83455
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,7.102581e-05,-4.08,-26.00399436,-6.4869595,-39.610615
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,5.6691508e-05,-3.64,-26.43863597,-6.4057503,-38.800587
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,3.7045822e-05,-8.43,-60.3623681,-6.7627144,-41.48882
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,7.760747e-05,-7.78,-53.80678357,-7.7379913,-48.833454
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0.00011052796,-6.51,-49.6066388,-8.6813965,-55.93807
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0.0,-9.18,-67.40884533,-11.833517,-79.67612
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0.0,-11.11,-83.72738599,-13.09564,-89.18094
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0.0,-12.87,-93.4449454,-12.062994,-81.40427
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,1.2150103e-05,-9.46,-71.36453487,-12.687681,-86.10867
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,2.0590902e-05,-12.11,-89.32212676,-10.539522,-69.931274
47.54260867,7.58371693,304.73438,2007,0.741222010848596,3.0439389e-05,-7.87,-56.86635214,-9.878771,-56.62123
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0.0,-6.28,-44.71481808,-6.7045383,-41.280277
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0.0,-6.05,-43.8169477,-6.4663067,-39.256626
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0.0,-6.87,-44.13363048,-6.7627144,-41.48882
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0.0,-6.87,-44.13363048,-7.7571144,-48.977467
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0.0,-8.99,-60.35032291,-8.706894,-56.130085
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,5.4964064e-05,-10.78,-79.00926983,-11.85264,-79.82013
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0.0,-8.37,-57.9994607,-13.184881,-89.853
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0.0,-10.4,-82.10126519,-12.164984,-82.17233
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0.0,-8.5,-62.00643014,-12.815168,-87.068756
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,7.351558e-05,-7.88,-58.24612426,-10.641512,-70.69934
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0.0,-10.73,-81.57874164,-10.469404,-69.40323
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,8.474604e-05,-6.26,-47.19478668,-10.208004,-61.54879
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0.0,-6.51,-47.19496585,-6.435505,-39.3622
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,3.541625e-05,-4.36,-26.28930766,-6.4663067,-39.256626
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,7.561996e-05,-4.6,-29.45637813,-6.85833,-42.20888
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0.0,-8.79,-61.24115279,-7.9324093,-50.29758
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0.0,-12.8,-91.96888229,-8.614466,-55.434025
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0.0001147301,-12.09,-89.88374997,-11.795271,-79.38809
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,2.1500717e-05,-17.57,-134.4502205,-13.019148,-88.60489
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0.0,-10.26,-78.8,-12.273348,-82.9884
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,6.977101e-05,-13.21,-99.3,-12.636686,-85.72464
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0.0,-11.63,-84.9,-10.6160145,-70.507324
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0.0,-6.23,-47.0,-10.482153,-69.49924
47.54260867,7.58371693,304.73438,2009,0.741222010848596,2.9940291e-05,-4.26,-27.1,-10.009358,-56.86628
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,8.838454e-05,-5.9,-44.9,-6.351324,-38.606785
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0.0,-4.42,-25.9,-6.4790554,-39.352634
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0.0001388321,-6.51,-44.1,-6.794586,-41.72884
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0.0,-5.48,-34.6,-7.820858,-49.457508
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,7.531765e-05,-7.89,-55.9,-8.802509,-56.850147
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,5.270402e-05,-13.82,-102.4,-12.0183735,-81.06824
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0.00015930833,-12.32,-90.3,-12.738676,-86.49271
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0.0,-15.69,-117.4,-12.432707,-84.18851
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,8.406297e-06,-12.81,-99.3,-12.974527,-88.26886
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,3.4507124e-05,-12.5,-93.0,-10.730753,-71.3714
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0.0,-8.52,-58.8,-10.488527,-69.54724
47.54260867,7.58371693,304.73438,2010,0.741222010848596,7.359458e-05,-8.21,-58.2,-10.000047,-56.699318
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,6.482423e-05,-8.71,-61.9,-6.411022,-39.064884
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,2.9140785e-05,-5.8,-40.2,-6.4280605,-38.9686
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,3.2071577e-05,-8.4,-60.2,-6.791399,-41.704838
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0.0,-7.12,-48.8,-7.836794,-49.57752
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0.0,-10.1,-72.0,-8.850317,-57.21018
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0.0,-15.21,-112.6,-12.0183735,-81.06824
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0.00025984913,-14.44,-105.9,-12.419958,-84.0925
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,2.486477e-05,-10.25,-76.7,-12.362589,-83.66046
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,8.3853105e-05,-12.45,-92.0,-12.70043,-86.20468
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0.0,-9.17,-69.4,-10.686132,-71.03537
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,4.2722277e-05,-5.43,-37.3,-10.558645,-70.07529
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0.0,-5.61,-36.5,-10.103586,-57.109867
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0.0,-5.81,-38.2,-6.6522846,-40.899265
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,6.4256674e-05,-6.6,-42.1,-6.4439964,-39.08861
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,1.6929938e-05,-5.64,-39.6,-6.740404,-41.320805
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0.0,-5.39,-34.7,-7.8272324,-49.505512
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,7.503225e-05,-9.76,-69.2,-8.933184,-57.834232
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,4.7757974e-05,-9.34,-65.6,-13.471727,-92.01318
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,1.5386211e-05,-10.04,-70.4,-12.70043,-86.20468
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,8.9626206e-05,-15.68,-117.5,-12.694056,-86.15668
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,8.00684e-05,-9.38,-68.4,-10.75625,-71.563416
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0.0,-8.08,-56.7,-10.533148,-69.88327
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,6.8484514e-05,-6.23,-44.0,-10.625234,-64.99652
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0.0,-6.6,-46.2,-6.5566177,-40.27428
