Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,283.98486,-14.0,-111.2,-11.287029,-83.39903
52.3,104.2833333,427.25,2011,-0.2135209154397959,296.2911,-9.7,-74.1,-10.64608,-77.99626
52.3,104.2833333,427.25,2011,-0.680773409477016,289.3462,-14.2,-101.4,-10.716736,-78.59184
52.3,104.2833333,427.25,2011,-0.9587178169872964,285.0388,-13.1,-108.0,-11.12553,-82.037704
52.3,104.2833333,427.25,2011,-0.9741004551724206,270.80997,-17.3,-127.0,-15.55666,-119.389145
52.3,104.2833333,427.25,2011,-0.7236440382959123,267.4311,-30.1,-224.1,-22.087276,-174.43785
52.3,104.2833333,427.25,2011,-0.2884824328806098,245.5639,-27.3,-208.7,-28.41602,-227.7849
52.3,104.2833333,427.25,2012,0.2386727660059501,261.34137,-29.0,-218.7,-21.36053,-168.31187
52.3,104.2833333,427.25,2012,0.6994583270516471,252.67146,-26.4,-207.4,-21.764278,-171.7152
52.3,104.2833333,427.25,2012,0.2802306751992159,285.04517,-10.0,-91.8,-10.827766,-79.527756
52.3,104.2833333,427.25,2012,-0.23030567023061196,288.55252,-13.0,-100.8,-10.807579,-79.35759
52.3,104.2833333,427.25,2012,-0.6932812268869771,293.38803,-11.0,-87.1,-10.736923,-78.76201
52.3,104.2833333,427.25,2012,-0.9634705485641486,282.70758,-15.0,-107.9,-11.78162,-87.5681
52.3,104.2833333,427.25,2012,-0.970063921851507,273.24136,-29.9,-225.5,-15.001507,-114.70958
52.3,104.2833333,427.25,2012,-0.7116566222817751,259.9701,-22.3,-165.9,-23.914234,-189.83788
52.3,104.2833333,427.25,2013,0.2386727660059501,255.33873,-29.2,-226.2,-22.632336,-179.03233
52.3,104.2833333,427.25,2013,0.6994583270516471,262.44476,-30.7,-251.3,-20.007977,-156.91075
52.3,104.2833333,427.25,2013,0.9510565162951535,272.0206,-21.8,-169.2,-17.888302,-139.04332
52.3,104.2833333,427.25,2013,0.9760105506323683,273.59277,-12.6,-86.7,-17.484554,-135.64
52.3,104.2833333,427.25,2013,0.741222010848596,290.72104,-12.8,-103.1,-10.050552,-72.976364
52.3,104.2833333,427.25,2013,0.29671281927349075,288.98105,-12.7,-99.7,-10.161583,-73.91228
52.3,104.2833333,427.25,2013,-0.2135209154397959,288.6188,-12.2,-103.6,-10.711689,-78.5493
52.3,104.2833333,427.25,2013,-0.680773409477016,291.16858,-10.9,-86.0,-10.64608,-77.99626
52.3,104.2833333,427.25,2013,-0.9587178169872964,282.2556,-15.7,-117.2,-11.983494,-89.26976
52.3,104.2833333,427.25,2013,-0.9741004551724206,270.29587,-16.3,-120.7,-15.950314,-122.70738
52.3,104.2833333,427.25,2014,-0.2884824328806098,266.30817,-29.6,-230.5,-22.67271,-179.37267
52.3,104.2833333,427.25,2015,0.2386727660059501,254.0976,-27.6,-215.2,-23.046177,-182.52074
52.3,104.2833333,427.25,2015,0.6994583270516471,255.59766,-25.9,-211.2,-21.16875,-166.6953
52.3,104.2833333,427.25,2015,0.9510565162951535,264.8988,-21.7,-175.3,-19.98779,-156.74059
52.3,104.2833333,427.25,2015,0.9760105506323683,274.89346,-15.3,-112.3,-17.080807,-132.23668
52.3,104.2833333,427.25,2015,0.741222010848596,284.80615,-10.7,-84.6,-9.984943,-72.423325
52.3,104.2833333,427.25,2015,0.29671281927349075,289.6717,-14.3,-107.2,-10.186817,-74.124985
52.3,104.2833333,427.25,2015,-0.2135209154397959,292.13568,-9.4,-61.8,-10.509815,-76.84764
52.3,104.2833333,427.25,2015,-0.680773409477016,286.79733,-12.1,-85.6,-11.5393715,-85.52611
52.3,104.2833333,427.25,2015,-0.9587178169872964,279.96805,-16.3,-127.3,-12.730427,-95.5659
52.3,104.2833333,427.25,2015,-0.9741004551724206,278.67822,-20.7,-158.7,-13.063519,-98.37364
52.3,104.2833333,427.25,2015,-0.7236440382959123,271.8202,-21.3,-169.8,-21.007252,-165.33397
52.3,104.2833333,427.25,2015,-0.2884824328806098,261.45505,-25.5,-201.8,-23.4903,-186.26439
52.3,104.2833333,427.25,2016,0.2386727660059501,237.81444,-33.8,-269.6,-29.02164,-232.88988
52.3,104.2833333,427.25,2016,0.6994583270516471,256.34158,-26.1,-209.1,-21.007252,-165.33397
52.3,104.2833333,427.25,2016,0.9562348265919056,273.4593,-26.0,-202.9,-17.464367,-135.46983
52.3,104.2833333,427.25,2016,0.9721181966290613,276.23322,-12.5,-102.1,-16.646778,-128.57811
52.3,104.2833333,427.25,2016,0.7295575540864875,285.2303,-16.4,-124.2,-9.636711,-69.48796
52.3,104.2833333,427.25,2016,0.2802306751992159,295.30023,-12.4,-103.6,-10.348316,-75.48631
52.3,104.2833333,427.25,2016,-0.23030567023061196,295.5241,-10.9,-82.7,-10.540096,-77.10289
52.3,104.2833333,427.25,2016,-0.6932812268869771,291.53262,-12.1,-89.8,-10.570377,-77.35814
52.3,104.2833333,427.25,2016,-0.9634705485641486,281.7547,-14.6,-109.1,-12.139946,-90.58855
52.3,104.2833333,427.25,2016,-0.970063921851507,278.09888,-27.5,-202.8,-13.265392,-100.0753
52.3,104.2833333,427.25,2016,-0.7116566222817751,266.15433,-27.8,-210.5,-22.925053,-181.49974
52.3,104.2833333,427.25,2016,-0.27195815753410524,254.54556,-26.4,-201.1,-25.973347,-207.19481
52.3,104.2833333,427.25,2012,-0.27195815753410524,256.0939,-35.1,-262.7,-25.206226,-200.7285
52.3,104.2833333,427.25,2017,0.9510565162951535,260.47137,-17.6,-126.8,-21.188938,-166.86546
52.3,104.2833333,427.25,2017,0.9760105506323683,270.12485,-20.9,-152.0,-18.564579,-144.74388
52.3,104.2833333,427.25,2017,0.2386727660059501,256.59677,-30.3,-230.6,-22.379993,-176.90526
52.3,104.2833333,427.25,2017,0.6994583270516471,260.36813,-25.9,-194.9,-20.2906,-159.29308
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,274.69434,-11.9,-88.50962751,-12.367054,-92.502914
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,276.20032,-9.88,-66.74413536,-11.554512,-85.65373
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,279.2048,-9.69,-71.5587575,-9.561008,-68.84984
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,284.02167,-6.1,-40.66799847,-9.308666,-66.72276
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,288.99155,-7.01,-50.25006643,-7.665918,-52.875507
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,283.889,-7.21,-53.83051048,-7.355537,-50.259205
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,294.9553,-5.49,-34.72560691,-5.83896,-37.475483
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,292.1178,-4.8,-31.50057387,-6.0080295,-38.900623
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,289.50723,-4.92,-31.38678091,-8.359859,-58.724964
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,282.97815,-10.75,-76.42100974,-8.930153,-63.532154
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,282.98523,-10.49,-75.39648751,-10.671314,-78.20897
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,279.3189,-13.22,-98.71358212,-11.907791,-88.63164
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,279.46838,-6.66,-42.77138547,-11.281982,-83.35649
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,280.56467,-15.78,-115.1328526,-9.550915,-68.764755
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,280.88824,-8.02,-59.70485452,-9.409603,-67.57359
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,288.3,-8.51,-58.19910378,-10.080833,-73.23161
47.54260867,7.58371693,304.73438,2005,0.741222010848596,293.8865,-6.95,-48.05079866,-7.966205,-55.406727
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,293.25107,-5.24,-32.64544918,-6.275512,-41.155323
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,290.88892,-5.67,-37.45673818,-5.594188,-35.41222
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,-6.33,-43.03745941,-6.053451,-39.283497
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,-9.610421834,-68.63931346,-8.915012,-63.40453
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,-6.38,-42.73606861,-7.8148,-54.13048
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,-14.2,-103.3116898,-11.791714,-87.65318
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,-10.79,-78.0619552,-11.9935875,-89.35484
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,-10.39,-75.03694923,-11.867416,-88.291306
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,-11.52,-90.29273588,-11.811901,-87.82335
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,-11.23849183,-82.68571664,-9.762882,-70.5515
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,-10.61,-76.08191291,-9.359135,-67.14818
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,-8.47,-60.27743553,-7.8148,-54.13048
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,-4.08,-26.00399436,-6.1947627,-40.47466
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,-3.64,-26.43863597,-7.2268424,-49.174397
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,-8.43,-60.3623681,-5.8061557,-37.198963
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,-7.78,-53.80678357,-7.8551745,-54.470814
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,-6.51,-49.6066388,-8.834263,-62.723866
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,-9.18,-67.40884533,-11.907791,-88.63164
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,-11.11,-83.72738599,-12.639584,-94.800156
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,-12.87,-93.4449454,-12.589115,-94.37474
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,-9.46,-71.36453487,-10.530003,-77.01781
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,-12.11,-89.32212676,-9.394463,-67.44597
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,-7.87,-56.86635214,-7.976299,-55.49181
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,-6.28,-44.71481808,-6.167005,-40.24068
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,-6.05,-43.8169477,-5.755687,-36.77355
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,-6.87,-44.13363048,-6.5581355,-43.537647
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,-6.87,-44.13363048,-8.077236,-56.34264
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,-8.99,-60.35032291,-9.172401,-65.57414
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,-10.78,-79.00926983,-12.372101,-92.545456
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,-8.37,-57.9994607,-13.063519,-98.37364
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,-10.4,-82.10126519,-12.493225,-93.56645
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,-8.5,-62.00643014,-12.094524,-90.20567
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,-7.88,-58.24612426,-10.050552,-72.976364
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,-10.73,-81.57874164,-9.722507,-70.21117
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,-6.26,-47.19478668,-8.531452,-60.171375
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,-6.51,-47.19496585,-6.386543,-42.091236
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,-4.36,-26.28930766,-5.6269927,-35.68874
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,-4.6,-29.45637813,-5.538673,-34.944263
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,-8.79,-61.24115279,-8.480984,-59.74596
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,-12.8,-91.96888229,-9.328854,-66.89293
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,-12.09,-89.88374997,-10.35841,-75.571396
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,-17.57,-134.4502205,-11.135624,-82.12279
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,-10.26,-78.8,-12.649677,-94.88524
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,-13.21,-99.3,-12.028915,-89.65263
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,-11.63,-84.9,-9.863819,-71.40233
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,-6.23,-47.0,-9.419697,-67.658676
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,-4.26,-27.1,-7.7996593,-54.002857
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,-5.9,-44.9,-6.262895,-41.04897
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,-4.42,-25.9,-5.7153125,-36.433216
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,-6.51,-44.1,-5.402408,-33.795643
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,-5.48,-34.6,-7.5624576,-52.003407
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,-7.89,-55.9,-9.384369,-67.360886
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,-13.82,-102.4,-12.503319,-93.651535
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,-12.32,-90.3,-12.397335,-92.75816
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,-15.69,-117.4,-13.023144,-98.03331
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,-12.81,-99.3,-10.398785,-75.91173
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,-12.5,-93.0,-10.888329,-80.03825
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,-8.52,-58.8,-9.399509,-67.48851
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,-8.21,-58.2,-7.875362,-54.64098
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,-8.71,-61.9,-6.298223,-41.34676
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,-5.8,-40.2,-5.430166,-34.02962
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,-8.4,-60.2,-7.8854556,-54.726063
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,-7.12,-48.8,-7.9510646,-55.279102
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,-10.1,-72.0,-8.74342,-61.95812
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,-15.21,-112.6,-12.170227,-90.843796
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,-14.44,-105.9,-12.402382,-92.800705
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,-10.25,-76.7,-10.948891,-80.54875
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,-12.45,-92.0,-11.372826,-84.12224
