Lat,Lon,Alt,Year,JulianDay_Sin,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,2.5,-1.61,-3.87,-22.8,-5.363372325897217,-31.845064163208008
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,1.3,1.26,-3.27,-22.2,-2.4767298698425293,-17.5544490814209
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-1.4,-0.89,-16.63,-130.9,-19.74839973449707,-132.239990234375
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.7,-0.22,-4.96,-28.3,-6.866105556488037,-42.33283233642578
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-0.5,-0.58,-2.04,-1.0,-3.9192521572113037,-18.31473731994629
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.8,-0.02,-11.09,-69.2,-9.238313674926758,-58.888771057128906
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.5,-0.2,-5.2,-40.9,-8.691499710083008,-55.072486877441406
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-0.8,0.67,-6.74,-49.7,-7.010850429534912,-43.34302520751953
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-0.7,-1.38,-19.18,-140.6,-16.82133674621582,-111.81165313720703
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-0.1,-1.32,-5.75,-37.8,-6.753526210784912,-41.54712677001953
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,-0.1,-1.1,-1.98,-10.6,-4.012417316436768,-20.19991683959961
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,4.063042069901712e-05,0.0,0.29,-7.92,-64.0,-14.481294631958008,-95.4802017211914
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0002190735831391,0.3,0.48,-5.95,-26.4,-4.259836673736572,-22.464141845703125
