Lat,Lon,Alt,Year,JulianDay_Sin,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.4,-1.28,-14.0,-111.2,-11.086073875427246,-83.51110076904297
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,2.2211607e-05,1.6,-1.51,-9.7,-74.1,-14.718551635742188,-113.64478302001953
52.3,104.2833333,427.25,2011.0,-0.680773409477016,4.754567e-05,0.7,-1.35,-14.2,-101.4,-11.85916805267334,-90.30828094482422
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,1.7,0.54,-13.1,-108.0,-14.61706256866455,-112.05882263183594
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,1.2,0.39,-17.3,-127.0,-14.02518081665039,-107.05895233154297
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,1.8,1.36,-30.1,-224.1,-17.138790130615234,-133.8871307373047
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,4.1,2.52,-27.3,-208.7,-20.525362014770508,-162.62680053710938
52.3,104.2833333,427.25,2012.0,0.2386727660059501,5.3495005e-06,1.8,1.17,-29.0,-218.7,-17.704099655151367,-138.73228454589844
52.3,104.2833333,427.25,2012.0,0.6994583270516471,1.175598e-05,0.8,0.42,-26.4,-207.4,-15.91544246673584,-123.0926284790039
52.3,104.2833333,427.25,2012.0,0.2802306751992159,2.3862134e-05,-0.7,-2.53,-10.0,-91.8,-10.321102142333984,-76.98443603515625
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,-0.1,-1.32,-13.0,-100.8,-10.5955810546875,-79.31657409667969
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,2.9586212e-05,-0.3,-0.98,-11.0,-87.1,-11.693459510803223,-88.73834228515625
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-13.511114120483398,-102.97845458984375
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.5,-2.06,-29.9,-225.5,-9.96387767791748,-73.90282440185547
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.4,-0.58,-22.3,-165.9,-14.793204307556152,-114.20977783203125
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,-0.1,0.35,-29.2,-226.2,-14.334918975830078,-110.25045013427734
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,-0.4,-0.45,-30.7,-251.3,-14.640069961547852,-112.19658660888672
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,2.5,-1.61,-21.8,-169.2,-22.40003776550293,-178.41644287109375
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.4,0.69,-12.6,-86.7,-15.769031524658203,-121.5273208618164
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,1.3,0.57,-12.8,-103.1,-15.702032089233398,-121.19476318359375
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,2.0,0.52,-12.7,-99.7,-18.8498592376709,-148.54957580566406
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,1.3,0.67,-12.2,-103.6,-19.028413772583008,-150.18312072753906
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.3,0.97,-10.9,-86.0,-15.719931602478027,-121.94832611083984
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.5,0.24,-15.7,-117.2,-13.931378364562988,-106.35616302490234
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,-0.1,-1.28,-16.3,-120.7,-11.19827938079834,-84.38099670410156
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-16.7539119720459,-130.8272705078125
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,-1.4,1.79,-27.6,-215.2,-15.588781356811523,-120.8423080444336
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.4,1.32,-25.9,-211.2,-14.871655464172363,-114.09542846679688
