Lat,Lon,Alt,Year,JulianDay_Sin,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0.0,-14.0,-111.2,-16.11374,-121.051025
52.3,104.2833333,427.25,2011,-0.2135209154397959,2.2211607e-05,-9.7,-74.1,-12.694129,-94.564766
52.3,104.2833333,427.25,2011,-0.680773409477016,4.754567e-05,-14.2,-101.4,-12.823224,-95.64307
52.3,104.2833333,427.25,2011,-0.9587178169872964,0.0,-13.1,-108.0,-14.355275,-104.51728
52.3,104.2833333,427.25,2011,-0.9741004551724206,0.0,-17.3,-127.0,-14.649404,-107.00156
52.3,104.2833333,427.25,2011,-0.7236440382959123,0.0,-30.1,-224.1,-17.66246,-133.15886
52.3,104.2833333,427.25,2011,-0.2884824328806098,0.0,-27.3,-208.7,-15.843892,-117.61122
52.3,104.2833333,427.25,2012,0.2386727660059501,5.3495005e-06,-29.0,-218.7,-17.763887,-133.0692
52.3,104.2833333,427.25,2012,0.6994583270516471,1.175598e-05,-26.4,-207.4,-15.75677,-118.410645
52.3,104.2833333,427.25,2012,0.2802306751992159,2.3862134e-05,-10.0,-91.8,-15.980943,-119.98642
52.3,104.2833333,427.25,2012,-0.23030567023061196,0.0,-13.0,-100.8,-13.423993,-99.56818
52.3,104.2833333,427.25,2012,-0.6932812268869771,2.9586212e-05,-11.0,-87.1,-13.951655,-104.17318
52.3,104.2833333,427.25,2012,-0.9634705485641486,1.6699816e-05,-15.0,-107.9,-14.368861,-104.50971
52.3,104.2833333,427.25,2012,-0.970063921851507,0.0,-29.9,-225.5,-14.399357,-104.74514
52.3,104.2833333,427.25,2012,-0.7116566222817751,0.0,-22.3,-165.9,-16.774504,-125.72965
52.3,104.2833333,427.25,2013,0.2386727660059501,0.0,-29.2,-226.2,-17.90305,-134.15587
52.3,104.2833333,427.25,2013,0.6994583270516471,0.0,-30.7,-251.3,-15.70084,-117.90176
52.3,104.2833333,427.25,2013,0.9510565162951535,0.0,-21.8,-169.2,-18.444212,-139.72667
52.3,104.2833333,427.25,2013,0.9760105506323683,0.0,-12.6,-86.7,-18.530724,-140.49623
52.3,104.2833333,427.25,2013,0.741222010848596,0.0,-12.8,-103.1,-15.929371,-119.64704
52.3,104.2833333,427.25,2013,0.29671281927349075,0.0,-12.7,-99.7,-16.292252,-122.282104
52.3,104.2833333,427.25,2013,-0.2135209154397959,0.0,-12.2,-103.6,-12.301402,-91.151184
52.3,104.2833333,427.25,2013,-0.680773409477016,0.0,-10.9,-86.0,-12.585258,-93.04696
52.3,104.2833333,427.25,2013,-0.9587178169872964,0.0,-15.7,-117.2,-14.371048,-104.441154
52.3,104.2833333,427.25,2013,-0.9741004551724206,0.0,-16.3,-120.7,-14.421124,-104.83022
52.3,104.2833333,427.25,2014,-0.2884824328806098,1.1362139e-05,-29.6,-230.5,-16.120314,-119.335396
52.3,104.2833333,427.25,2015,0.2386727660059501,0.0,-27.6,-215.2,-18.043816,-135.16493
52.3,104.2833333,427.25,2015,0.6994583270516471,0.0,-25.9,-211.2,-15.604173,-117.20893
52.3,104.2833333,427.25,2015,0.9510565162951535,0.0,-21.7,-175.3,-17.912596,-135.2357
52.3,104.2833333,427.25,2015,0.9760105506323683,0.0,-15.3,-112.3,-18.109547,-136.81339
52.3,104.2833333,427.25,2015,0.741222010848596,0.0,-10.7,-84.6,-15.646556,-117.51097
52.3,104.2833333,427.25,2015,0.29671281927349075,0.0,-14.3,-107.2,-16.244617,-121.99366
52.3,104.2833333,427.25,2015,-0.2135209154397959,0.00010476876,-9.4,-61.8,-11.888417,-87.55117
52.3,104.2833333,427.25,2015,-0.680773409477016,5.4737215e-05,-12.1,-85.6,-12.504442,-91.52991
52.3,104.2833333,427.25,2015,-0.9587178169872964,0.0,-16.3,-127.3,-14.253064,-103.240715
52.3,104.2833333,427.25,2015,-0.9741004551724206,0.0,-20.7,-158.7,-14.269558,-103.34601
52.3,104.2833333,427.25,2015,-0.7236440382959123,0.0,-21.3,-169.8,-17.410593,-129.34077
52.3,104.2833333,427.25,2015,-0.2884824328806098,0.0,-25.5,-201.8,-16.126135,-119.2327
52.3,104.2833333,427.25,2016,0.2386727660059501,0.0,-33.8,-269.6,-18.168869,-136.02428
52.3,104.2833333,427.25,2016,0.6994583270516471,0.0,-26.1,-209.1,-15.603633,-117.36058
52.3,104.2833333,427.25,2016,0.9562348265919056,0.0,-26.0,-202.9,-17.661942,-133.25987
52.3,104.2833333,427.25,2016,0.9721181966290613,0.0,-12.5,-102.1,-17.827261,-134.56563
52.3,104.2833333,427.25,2016,0.7295575540864875,0.0,-16.4,-124.2,-15.614104,-117.39142
52.3,104.2833333,427.25,2016,0.2802306751992159,0.0,-12.4,-103.6,-16.279802,-122.379974
52.3,104.2833333,427.25,2016,-0.23030567023061196,0.0,-10.9,-82.7,-13.031183,-95.72535
52.3,104.2833333,427.25,2016,-0.6932812268869771,0.0,-12.1,-89.8,-14.205294,-104.14338
52.3,104.2833333,427.25,2016,-0.9634705485641486,6.515779e-05,-14.6,-109.1,-14.068538,-101.582214
52.3,104.2833333,427.25,2016,-0.970063921851507,3.4144956e-05,-27.5,-202.8,-14.0070505,-101.058685
52.3,104.2833333,427.25,2016,-0.7116566222817751,0.0,-27.8,-210.5,-16.675634,-123.1755
52.3,104.2833333,427.25,2016,-0.27195815753410524,4.3128384e-06,-26.4,-201.1,-14.964236,-109.72082
52.3,104.2833333,427.25,2012,-0.27195815753410524,0.0,-35.1,-262.7,-14.851651,-109.93822
52.3,104.2833333,427.25,2017,0.9510565162951535,0.0,-17.6,-126.8,-17.241415,-129.88101
52.3,104.2833333,427.25,2017,0.9760105506323683,0.0,-20.9,-152.0,-17.554834,-132.40926
52.3,104.2833333,427.25,2017,0.2386727660059501,0.0,-30.3,-230.6,-18.268116,-136.68657
52.3,104.2833333,427.25,2017,0.6994583270516471,0.0,-25.9,-194.9,-15.631673,-117.7424
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0.0,-11.9,-88.50962751,-11.32165,-80.80362
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0.0,-9.88,-66.74413536,-11.495954,-84.8815
