Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,283.98486,-14.0,-111.2,-14.312551,-107.07295
52.3,104.2833333,427.25,2011,-0.2135209154397959,296.2911,-9.7,-74.1,-13.5465145,-101.202095
52.3,104.2833333,427.25,2011,-0.680773409477016,289.3462,-14.2,-101.4,-13.344946,-99.52973
52.3,104.2833333,427.25,2011,-0.9587178169872964,285.0388,-13.1,-108.0,-14.09075,-105.717476
52.3,104.2833333,427.25,2011,-0.9741004551724206,270.80997,-17.3,-127.0,-18.807455,-144.85078
52.3,104.2833333,427.25,2011,-0.7236440382959123,267.4311,-30.1,-224.1,-23.987768,-187.83052
52.3,104.2833333,427.25,2011,-0.2884824328806098,245.5639,-27.3,-208.7,-31.022512,-246.196
52.3,104.2833333,427.25,2012,0.2386727660059501,261.34137,-29.0,-218.7,-28.98667,-229.30513
52.3,104.2833333,427.25,2012,0.6994583270516471,252.67146,-26.4,-207.4,-30.115454,-238.67036
52.3,104.2833333,427.25,2012,0.2802306751992159,285.04517,-10.0,-91.8,-14.233453,-106.82573
52.3,104.2833333,427.25,2012,-0.23030567023061196,288.55252,-13.0,-100.8,-13.586828,-101.53657
52.3,104.2833333,427.25,2012,-0.6932812268869771,293.38803,-11.0,-87.1,-14.030279,-105.21577
52.3,104.2833333,427.25,2012,-0.9634705485641486,282.70758,-15.0,-107.9,-14.564436,-109.64753
52.3,104.2833333,427.25,2012,-0.970063921851507,273.24136,-29.9,-225.5,-17.42671,-133.3951
52.3,104.2833333,427.25,2012,-0.7116566222817751,259.9701,-22.3,-165.9,-27.394278,-216.09346
52.3,104.2833333,427.25,2013,0.2386727660059501,255.33873,-29.2,-226.2,-29.994513,-237.66695
52.3,104.2833333,427.25,2013,0.6994583270516471,262.44476,-30.7,-251.3,-26.910513,-212.07979
52.3,104.2833333,427.25,2013,0.9510565162951535,272.0206,-21.8,-169.2,-18.818535,-144.33427
52.3,104.2833333,427.25,2013,0.9760105506323683,273.59277,-12.6,-86.7,-17.132202,-129.50922
52.3,104.2833333,427.25,2013,0.741222010848596,290.72104,-12.8,-103.1,-12.599142,-93.34199
52.3,104.2833333,427.25,2013,0.29671281927349075,288.98105,-12.7,-99.7,-12.841024,-95.34882
52.3,104.2833333,427.25,2013,-0.2135209154397959,288.6188,-12.2,-103.6,-13.889181,-104.04511
52.3,104.2833333,427.25,2013,-0.680773409477016,291.16858,-10.9,-86.0,-14.383024,-108.1424
52.3,104.2833333,427.25,2013,-0.9587178169872964,282.2556,-15.7,-117.2,-14.755926,-111.236275
52.3,104.2833333,427.25,2013,-0.9741004551724206,270.29587,-16.3,-120.7,-18.404318,-141.50606
52.3,104.2833333,427.25,2014,-0.2884824328806098,266.30817,-29.6,-230.5,-26.043768,-204.88863
52.3,104.2833333,427.25,2015,0.2386727660059501,254.0976,-27.6,-215.2,-29.853415,-236.49629
52.3,104.2833333,427.25,2015,0.6994583270516471,255.59766,-25.9,-211.2,-29.248709,-231.4792
52.3,104.2833333,427.25,2015,0.9510565162951535,264.8988,-21.7,-175.3,-23.584631,-184.4858
52.3,104.2833333,427.25,2015,0.9760105506323683,274.89346,-15.3,-112.3,-16.293573,-122.43855
52.3,104.2833333,427.25,2015,0.741222010848596,284.80615,-10.7,-84.6,-13.506201,-100.86762
52.3,104.2833333,427.25,2015,0.29671281927349075,289.6717,-14.3,-107.2,-12.730162,-94.42902
52.3,104.2833333,427.25,2015,-0.2135209154397959,292.13568,-9.4,-61.8,-14.634985,-110.23286
52.3,104.2833333,427.25,2015,-0.680773409477016,286.79733,-12.1,-85.6,-15.239691,-115.24995
52.3,104.2833333,427.25,2015,-0.9587178169872964,279.96805,-16.3,-127.3,-15.400946,-116.58784
52.3,104.2833333,427.25,2015,-0.9741004551724206,278.67822,-20.7,-158.7,-15.461416,-117.08955
52.3,104.2833333,427.25,2015,-0.7236440382959123,271.8202,-21.3,-169.8,-20.581259,-159.56758
52.3,104.2833333,427.25,2015,-0.2884824328806098,261.45505,-25.5,-201.8,-27.37412,-215.92622
52.3,104.2833333,427.25,2016,0.2386727660059501,237.81444,-33.8,-269.6,-30.276709,-240.00826
52.3,104.2833333,427.25,2016,0.6994583270516471,256.34158,-26.1,-209.1,-29.006826,-229.47237
52.3,104.2833333,427.25,2016,0.9562348265919056,273.4593,-26.0,-202.9,-17.74552,-135.26804
52.3,104.2833333,427.25,2016,0.9721181966290613,276.23322,-12.5,-102.1,-15.892093,-119.28218
52.3,104.2833333,427.25,2016,0.7295575540864875,285.2303,-16.4,-124.2,-13.344946,-99.52973
52.3,104.2833333,427.25,2016,0.2802306751992159,295.30023,-12.4,-103.6,-13.153456,-97.94099
52.3,104.2833333,427.25,2016,-0.23030567023061196,295.5241,-10.9,-82.7,-15.300161,-115.751656
52.3,104.2833333,427.25,2016,-0.6932812268869771,291.53262,-12.1,-89.8,-15.69322,-119.012764
52.3,104.2833333,427.25,2016,-0.9634705485641486,281.7547,-14.6,-109.1,-15.602514,-118.2602
52.3,104.2833333,427.25,2016,-0.970063921851507,278.09888,-27.5,-202.8,-15.723455,-119.26362
52.3,104.2833333,427.25,2016,-0.7116566222817751,266.15433,-27.8,-210.5,-23.282278,-181.97725
52.3,104.2833333,427.25,2016,-0.27195815753410524,254.54556,-26.4,-201.1,-28.07961,-221.7795
52.3,104.2833333,427.25,2012,-0.27195815753410524,256.0939,-35.1,-262.7,-29.732473,-235.49287
