Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,0.4,-1.28,-14.0,-111.2,-8.345656,-62.031105
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,1.6,-1.51,-9.7,-74.1,-10.247505,-79.42291
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,0.7,-1.35,-14.2,-101.4,-14.1134405,-108.11687
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,1.7,0.54,-13.1,-108.0,-12.776975,-96.31593
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,1.2,0.39,-17.3,-127.0,-12.921157,-97.42027
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,1.8,1.36,-30.1,-224.1,-14.235656,-108.77915
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,4.1,2.52,-27.3,-208.7,-24.138176,-187.27704
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,1.8,1.17,-29.0,-218.7,-19.376822,-149.63322
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,0.8,0.42,-26.4,-207.4,-15.176543,-116.401276
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-0.7,-2.53,-10.0,-91.8,-5.3327007,-35.245255
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-0.1,-1.32,-13.0,-100.8,-10.773134,-81.523
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-0.3,-0.98,-11.0,-87.1,-13.852761,-105.90481
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,0.4,-0.59,-15.0,-107.9,-12.87148,-97.308105
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,0.5,-2.06,-29.9,-225.5,-15.071876,-115.49313
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,0.4,-0.58,-22.3,-165.9,-14.552352,-111.250534
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-0.1,0.35,-29.2,-226.2,-15.217076,-116.549934
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-0.4,-0.45,-30.7,-251.3,-10.839501,-80.5321
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,2.5,-1.61,-21.8,-169.2,-14.301672,-108.287674
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,0.4,0.69,-12.6,-86.7,-13.761701,-105.27811
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,1.3,0.57,-12.8,-103.1,-15.659707,-120.440956
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,2.0,0.52,-12.7,-99.7,-18.696306,-144.40985
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,1.3,0.67,-12.2,-103.6,-11.622488,-88.35751
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,0.3,0.97,-10.9,-86.0,-13.941085,-105.999084
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,0.5,0.24,-15.7,-117.2,-12.826362,-96.66601
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,-0.1,-1.28,-16.3,-120.7,-13.132945,-99.81576
