Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,2.5,-1.61,-3.87,-22.8,-4.265096187591553,-24.4101619720459
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,4.415451621753164e-05,1.3,1.26,-3.27,-22.2,-10.132026672363281,-74.56229400634766
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,-0.89,-16.63,-130.9,-17.387765884399414,-136.58633422851562
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,0.7,-0.22,-4.96,-28.3,-9.647802352905273,-70.42301177978516
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,4.889923002338037e-05,-0.5,-0.58,-2.04,-1.0,-3.2651920318603516,-15.862707138061523
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-0.02,-11.09,-69.2,-6.620447158813477,-44.544349670410156
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,0.5,-0.2,-5.2,-40.9,-9.411409378051758,-68.40225982666016
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,6.891664270369802e-06,-0.8,0.67,-6.74,-49.7,-6.6395111083984375,-44.707313537597656
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-0.7,-1.38,-19.18,-140.6,-11.27967643737793,-84.37271881103516
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,1.950140540429857e-05,-0.1,-1.32,-5.75,-37.8,-4.903738498687744,-29.86945152282715
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,-0.1,-1.1,-1.98,-10.6,-3.2651920318603516,-15.862707138061523
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,4.063042069901712e-05,0.0,0.29,-7.92,-64.0,-8.64885139465332,-61.883705139160156
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0002190735831391,0.3,0.48,-5.95,-26.4,-4.693081855773926,-28.068700790405273
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,-1.5,0.8,-7.43,-52.5,-5.181118965148926,-32.240577697753906
