Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,0.0,-14.0,-111.2,-13.291046,-100.56859
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,2.2211607e-05,-9.7,-74.1,-13.986887,-106.142715
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,4.754567e-05,-14.2,-101.4,-15.084175,-115.76501
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,0.0,-13.1,-108.0,-13.547471,-102.65351
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,0.0,-17.3,-127.0,-13.511694,-102.345604
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,0.0,-30.1,-224.1,-14.589936,-111.48999
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,0.0,-27.3,-208.7,-14.052705,-106.55769
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,5.3495005e-06,-29.0,-218.7,-13.383251,-101.31923
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,1.175598e-05,-26.4,-207.4,-13.449948,-101.609695
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,2.3862134e-05,-10.0,-91.8,-13.28723,-100.504684
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,0.0,-13.0,-100.8,-14.0160265,-106.29358
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,2.9586212e-05,-11.0,-87.1,-14.546964,-111.16406
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,1.6699816e-05,-15.0,-107.9,-13.409804,-101.47407
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,0.0,-29.9,-225.5,-13.406082,-101.42473
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,0.0,-22.3,-165.9,-14.395415,-109.86299
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,0.0,-29.2,-226.2,-13.426272,-101.59173
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,0.0,-30.7,-251.3,-13.29783,-100.15199
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,0.0,-21.8,-169.2,-14.708113,-111.76262
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,0.0,-12.6,-86.7,-15.124587,-115.241936
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,0.0,-12.8,-103.1,-13.291734,-100.006386
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,0.0,-12.7,-99.7,-13.330583,-100.76744
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,0.0,-12.2,-103.6,-14.078322,-106.79331
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,0.0,-10.9,-86.0,-14.388457,-109.82067
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,0.0,-15.7,-117.2,-13.346169,-100.90834
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,0.0,-16.3,-120.7,-13.296416,-100.46425
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,1.1362139e-05,-29.6,-230.5,-14.188406,-107.53223
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,0.0,-27.6,-215.2,-13.603513,-102.81162
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,0.0,-25.9,-211.2,-12.7594795,-95.1509
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,0.0,-21.7,-175.3,-13.913117,-104.66908
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,0.0,-15.3,-112.3,-14.217631,-107.245056
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,0.0,-10.7,-84.6,-12.623516,-93.87614
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,0.0,-14.3,-107.2,-13.525996,-102.12427
