Lat,Lon,Alt,Year,JulianDay_Sin,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,7.127512799343094e-05,1.6,-2.72,-7.15,-47.6,-6.8256402015686035,-39.55838394165039
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,2.5,-1.61,-3.87,-22.8,-5.90150785446167,-38.262027740478516
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,-2.4,-0.83,-1.05,1.2,-5.438542366027832,-28.528385162353516
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,4.415451621753164e-05,1.3,1.26,-3.27,-22.2,-5.3753228187561035,-32.68245315551758
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,-1.4,-0.89,-16.63,-130.9,-17.498611450195312,-131.64154052734375
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,6.722265243297443e-05,2.7,1.7,-15.47,-110.65,-15.061023712158203,-107.11492156982422
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.7,-0.22,-4.96,-28.3,-7.068166255950928,-48.95981216430664
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,4.889923002338037e-05,-0.5,-0.58,-2.04,-1.0,-3.516749143600464,-13.43308162689209
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.8,-0.02,-11.09,-69.2,-9.044573783874512,-63.37683868408203
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.5,-0.2,-5.2,-40.9,-7.840941429138184,-55.858802795410156
51.83,6.25,9.5,1993.0,0.9510565162951535,6.891664270369802e-06,-0.8,0.67,-6.74,-49.7,-7.310328483581543,-49.699073791503906
18.47,-70.02,1.0,1996.0,0.2802306751992159,0.0,1.9,0.56,-2.44,-11.35,-1.0178894996643066,2.5898795127868652
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,4.760956289828755e-05,1.8,1.44,-12.43,-90.2,-9.018890380859375,-60.94171142578125
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,-0.7,-1.38,-19.18,-140.6,-16.469280242919922,-120.73274993896484
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,1.950140540429857e-05,-0.1,-1.32,-5.75,-37.8,-6.397369861602783,-41.919105529785156
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,0.0001875762100098,-0.5,-0.48,-7.26,-48.5,-7.049534797668457,-46.13225555419922
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,-0.1,-1.1,-1.98,-10.6,-4.87500524520874,-23.81189727783203
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,4.063042069901712e-05,0.0,0.29,-7.92,-64.0,-11.5704927444458,-82.7260971069336
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0002190735831391,0.3,0.48,-5.95,-26.4,-4.444864749908447,-24.949100494384766
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,0.0,3.0,-1.22,-1.265224179,-1.106035282,-2.5229663848876953,-8.114364624023438
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,-1.5,0.8,-7.43,-52.5,-6.225582599639893,-40.889705657958984
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.6,-1.43,-4.4,-26.4,-5.252389907836914,-32.134952545166016
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,-1.1,-0.88,-23.37,-177.3,-18.580177307128906,-136.9278106689453
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.8,-0.65,-2.38,-2.1,-2.823194742202759,-7.688647747039795
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,4.848729804507457e-05,-2.4,0.99,-11.0,-77.2,-12.831579208374023,-94.49283599853516
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.000149682367919,0.0,-1.77,-5.57,-36.2,-5.898809432983398,-39.17347717285156
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,-0.8,-0.86,0.3,-4.5,-4.7149763107299805,-28.051105499267578
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,-0.3,0.16,-3.57,-23.78,-12.15121841430664,-86.4325942993164
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,0.0,-0.3,1.73,-7.11,-45.5,-6.624731063842773,-41.65058517456055
45.37,-63.27,12.535156,1982.0,0.6994583270516471,4.434667062014341e-05,0.4,1.15,-12.3,-86.0,-6.63231086730957,-43.08990478515625
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,9.13260446395725e-05,0.3,-0.07,-1.12,0.6,-2.624594211578369,-10.084239959716797
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,7.102370000211522e-05,0.5,0.24,-7.49,-47.2,-6.415496826171875,-41.04573059082031
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0002205022174166,-1.0,-1.62,-12.25,-90.04,-9.967977523803711,-67.33162689208984
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,2.175461304432247e-05,-0.4,-1.92,-0.55,11.0,-1.0942635536193848,5.374830722808838
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,0.0001755660341586,-1.7,0.08,-9.07,-58.4,-9.177927017211914,-65.90228271484375
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,2.813183527905494e-05,-0.6,-0.8,-1.12,-12.3,-2.9785914421081543,-12.114200592041016
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,7.698417903156951e-05,4.0,-0.03,-9.79,-66.6,-9.507854461669922,-64.03235626220703
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,0.0,-0.3,-1.03,-3.16,-17.0,-3.2666144371032715,-15.232497215270996
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,0.0004860494227614,0.9,-1.1,-12.78528588,-89.9301422,-10.758068084716797,-74.70745849609375
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,0.0,-0.9,-0.07,-5.09,-35.8,-8.750309944152832,-59.996849060058594
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,1.2004803465970326e-05,-1.2,-1.93,-4.94,-24.2,-3.4741101264953613,-19.323326110839844
-18.9,47.53,1259.9375,1974.0,0.9510565162951535,3.520583049976267e-05,4.0,-0.03,-9.75,-64.8,-6.297169208526611,-41.46541213989258
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,0.0,-0.8,-0.02,-1.22,1.0,-2.9369559288024902,-10.079256057739258
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,0.0,2.7,0.34,-2.5,-11.5,-2.624325752258301,-10.925726890563965
23.95277778,90.27916667,23.626953,2021.0,0.9760105506323683,0.0,0.6,-1.43,1.23,18.7,-2.3983263969421387,-6.982345104217529
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,0.0,-0.9,1.86,-5.82,-40.7,-6.639768600463867,-42.99287414550781
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,0.0002342849911656,1.7,0.61,-11.59,-81.8,-12.211604118347168,-87.41313171386719
-15.6,-56.1,177.79688,1965.0,0.9760105506323683,0.0,-0.9,0.72,-10.8,-71.9,-5.818278789520264,-35.4605598449707
28.58,77.2,222.79688,1982.0,-0.2884824328806098,0.0004706389736384,-3.7,1.78,2.65,20.1,-1.8401154279708862,-3.796593189239502
-16.49888889,-68.12305556,3582.75,1999.0,0.9760105506323683,3.0398457965929992e-05,2.3,-0.95,-14.06,-99.35,-15.430669784545898,-110.84741973876953
1.685556,33.616389,1096.9375,2019.0,-0.7236440382959123,0.0,-1.4,0.28,-7.89,-54.2,-2.220075845718384,-4.190740585327148
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,0.0,2.7,0.28,-30.74,-227.8,-31.879779815673828,-241.37220764160156
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,0.0,2.0,0.61,-6.35,-45.7,-8.625057220458984,-59.11497497558594
51.93,-10.25,33.068359,1963.0,0.2386727660059501,7.680254930164665e-05,1.7,-2.12,-7.6,-47.7,-7.400598049163818,-45.13098907470703
44.42,8.85,5.4519043,1985.0,0.9760105506323683,1.6009556929930113e-05,1.9,0.32,-2.38,-8.6,-6.6121721267700195,-42.99445343017578
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,0.0,0.7,1.15,-5.84,-37.5,-7.30394172668457,-48.49573516845703
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,2.1980049496050924e-05,-1.8,-0.94,-7.19,-47.6,-6.507222652435303,-39.57788848876953
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,3.733546327566728e-05,-0.2,-0.16,-8.13,-46.2,-5.230016708374023,-30.560501098632812
-21.2,-159.8,7.8220215,1981.0,-0.680773409477016,1.2776366929756476e-05,1.2,0.39,-1.9,-3.1,-3.170562744140625,-13.24548625946045
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,4.671974238590337e-05,1.8,1.24,-10.01,-79.3,-10.70646858215332,-74.85921478271484
-17.83,31.02,1473.25,1975.0,0.2386727660059501,0.0001082303933799,-0.8,0.58,-4.61,-21.5,-4.4713544845581055,-24.2447509765625
-16.00555556,-69.7,3830.0,2000.0,0.2386727660059501,0.0,1.1,0.6,-15.66,-112.2,-17.535076141357422,-126.91067504882812
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,0.0,0.5,0.69,-7.16,-46.5,-6.578710079193115,-44.30653762817383
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,0.0,-1.4,-1.16,-7.55,-53.64,-9.296092987060547,-65.31257629394531
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,5.563271770370193e-05,1.9,-0.24,-9.3,-66.0,-16.268434524536133,-119.94580841064453
42.85,-80.27,228.9375,1982.0,0.6994583270516471,0.0,0.4,1.15,-14.7,-104.0,-9.100927352905273,-62.82704162597656
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,2.2445115973823704e-05,-1.0,0.17,-14.06,-101.6,-13.528985977172852,-98.10030364990234
-27.43,153.08,5.7802734,2004.0,0.7295575540864875,3.387355536688119e-05,1.7,0.19,-6.52,-43.5,-3.508362054824829,-15.174285888671875
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,0.0,-1.8,-1.11,-12.15,-86.8,-12.980876922607422,-92.62830352783203
25.21916667,91.66277778,913.15625,2007.0,0.9999166586547379,0.0,-0.2,0.17,-0.65,5.5,-1.5937068462371826,-4.4199066162109375
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,0.0,-0.3,-1.03,-9.0,-71.1,-7.880303382873535,-55.481597900390625
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,5.529612462851219e-05,-0.7,-0.07,-8.23,-50.5,-11.477598190307617,-79.4642562866211
-21.02823729,55.47161911,1175.3125,2019.0,-0.7295575540864876,8.436033567704726e-06,-0.2,-1.17,-1.819,1.92,-5.253484725952148,-28.84221839904785
7.208333333,-72.93805556,2527.5,2006.0,0.29671281927349075,0.0,-0.4,0.84,-6.68,-44.03,-11.282979965209961,-77.098876953125
35.68,139.77,22.099609,1968.0,-0.23030567023061196,2.6855585019802675e-05,1.1,-0.8,-11.43,-81.6,-6.761711597442627,-42.28495407104492
51.6,-1.1,55.042969,2019.0,-0.9587178169872964,0.0,-1.9,-0.16,-5.68,-36.9,-8.836891174316406,-58.70506286621094
18.37583333,-65.73277778,2.0092773,2005.0,0.3294084822245304,1.812059235817287e-05,0.7,-0.05,-5.75,-36.7,-1.5129798650741577,1.8564256429672241
-3.12,-60.02,49.394531,1989.0,-0.9999166586547379,8.293616701848805e-05,0.8,2.05,-2.8,-5.1,-1.9006351232528687,-4.316057205200195
-65.07944444,-63.9775,286.6875,1970.0,0.9760105506323683,2.920443541319805e-08,-0.1,-1.3,-8.22,-58.1,-10.217391967773438,-75.30476379394531
36.83,10.23,0.0,1969.0,0.2386727660059501,2.0502675397438e-05,-2.4,-0.83,-4.94,-22.5,-5.537580490112305,-30.273319244384766
49.82,-74.97,386.4375,2002.0,-0.680773409477016,5.01388349221088e-05,-1.6,0.38,-10.12,-70.5,-13.655956268310547,-98.51070404052734
-0.743055556,-90.30222222,1.7120972,2014.0,-0.888057322629493,4.313652425480541e-06,-1.2,1.62,0.410057079,5.869160397,-0.7081378102302551,2.865108013153076
37.77,-25.65,137.14062,1994.0,-0.680773409477016,4.340076884545852e-06,-2.0,0.38,-1.71,-5.1,-4.235321998596191,-19.69173812866211
-0.743055556,-90.30222222,1.7120972,2015.0,0.705583610107178,4.11608425565646e-06,-1.2,0.15,-1.712047478,-2.093139327,-2.000561237335205,-6.209270000457764
41.05916667,-100.7463889,918.34375,1992.0,0.051619667223253764,0.0,-4.7,-0.13,-17.6,-134.0,-20.663516998291016,-153.4906005859375
-12.43,130.87,16.515625,2012.0,0.6994583270516471,0.0001237406686414,0.8,0.42,-6.23,-39.5,-5.989495277404785,-35.14799880981445
51.6,-1.1,55.042969,1993.0,0.6994583270516471,0.0,-1.2,0.5,-6.4,-39.0,-7.132091522216797,-48.425537109375
28.22,-177.37,0.0,1987.0,-0.680773409477016,0.0001809507957659,-1.5,-0.83,-1.63,-4.0,-3.191530466079712,-14.498217582702637
13.52,2.09,210.4375,1999.0,0.29671281927349075,0.0,0.4,1.12,-1.1,3.0,-0.5780364871025085,4.421952724456787
47.81666667,13.71777778,1616.0625,2002.0,0.39359027665646673,1.4676576938654762e-05,-0.4,0.38,-11.98,-86.5,-12.397811889648438,-88.08885955810547
37.77,-25.65,137.14062,1962.0,0.6994583270516471,6.162403587950394e-05,-0.5,0.55,-4.2,-14.3,-3.2890753746032715,-14.909473419189453
47.7,27.88333333,177.36719,2013.0,-0.2884824328806098,0.0,0.1,0.95,-9.8,-71.49,-14.222856521606445,-103.49288940429688
49.38,-82.12,243.30469,2009.0,-0.2884824328806098,3.415035826037638e-05,-1.2,-1.93,-25.79,-187.9,-12.122835159301758,-88.23847198486328
38.98916547,-3.920273851,626.8125,2010.0,0.29671281927349075,1.1043927770515438e-05,0.6,-0.82,-7.55,-53.72,-4.7010698318481445,-27.646324157714844
6.166666667,102.2833333,3.2288818,2015.0,-0.2135209154397959,0.0001286749902646,-1.9,-3.18,-5.5,-32.3,-2.9506027698516846,-14.78339958190918
36.15,-5.35,1.5737915,2017.0,0.6994583270516471,2.252761623822153e-05,-0.1,1.0,-5.74,-31.5,-4.100279808044434,-22.470670700073242
47.98,-55.82,119.36328,2007.0,-0.680773409477016,0.0,0.7,-0.14,-6.94,-47.9,-6.69091272354126,-42.92695999145508
-40.68,144.69,82.167969,1985.0,0.741222010848596,0.0001324855256825,0.7,-0.49,-5.62,-28.3,-4.254347801208496,-22.173643112182617
69.4075,86.18055556,33.941406,1990.0,-0.680773409477016,0.0,-0.3,0.97,-14.8,-112.0,-13.721248626708984,-98.6440658569336
10.10808333,-84.12208333,2250.25,1990.0,-0.680773409477016,0.0,-0.3,0.97,-7.83,-54.1,-8.614861488342285,-56.657684326171875
-34.05,115.0249,77.78125,2009.0,0.23030567023061221,8.115943637676537e-05,0.2,-1.21,-4.3,-22.3,-4.003575801849365,-16.40536117553711
47.8008,11.0108,974.96875,1996.0,-0.9634705485641486,8.150879148161039e-05,1.0,-0.86,-9.19,-60.3,-10.206576347351074,-72.5525131225586
41.818399,46.266606,0.0,2014.0,0.29671281927349075,0.0,0.3,-0.97,-1.85,-7.4,-3.240112543106079,-17.313308715820312
51.6,-1.1,55.042969,2015.0,0.6994583270516471,0.0,0.4,1.32,-9.78,-66.8,-7.466309547424316,-49.83290100097656
