Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,0,0,0,1,0,0.4,-1.28,-14.0,-111.2,-13.754653,-100.45588
52.3,104.2833333,427.25,2011,-0.2135209154397959,0,0,0,1,0,1.6,-1.51,-9.7,-74.1,-14.318103,-105.01881
52.3,104.2833333,427.25,2011,-0.680773409477016,0,0,0,1,0,0.7,-1.35,-14.2,-101.4,-13.771476,-100.5929
52.3,104.2833333,427.25,2011,-0.9587178169872964,0,0,0,1,0,1.7,0.54,-13.1,-108.0,-15.551719,-115.112434
52.3,104.2833333,427.25,2011,-0.9741004551724206,0,0,0,1,0,1.2,0.39,-17.3,-127.0,-15.2639,-112.6984
52.3,104.2833333,427.25,2011,-0.7236440382959123,0,0,0,1,0,1.8,1.36,-30.1,-224.1,-15.655002,-115.965706
52.3,104.2833333,427.25,2011,-0.2884824328806098,0,0,0,1,0,4.1,2.52,-27.3,-208.7,-19.131775,-144.9455
52.3,104.2833333,427.25,2012,0.2386727660059501,0,0,0,1,0,1.8,1.17,-29.0,-218.7,-15.617522,-115.65803
52.3,104.2833333,427.25,2012,0.6994583270516471,0,0,0,1,0,0.8,0.42,-26.4,-207.4,-14.930305,-109.935555
52.3,104.2833333,427.25,2012,0.2802306751992159,0,0,0,1,0,-0.7,-2.53,-10.0,-91.8,-13.048781,-94.86512
52.3,104.2833333,427.25,2012,-0.23030567023061196,0,0,0,1,0,-0.1,-1.32,-13.0,-100.8,-13.538417,-98.73307
52.3,104.2833333,427.25,2012,-0.6932812268869771,0,0,0,1,0,-0.3,-0.98,-11.0,-87.1,-14.020614,-102.58851
52.3,104.2833333,427.25,2012,-0.9634705485641486,0,0,0,1,0,0.4,-0.59,-15.0,-107.9,-14.866618,-109.36634
52.3,104.2833333,427.25,2012,-0.970063921851507,0,0,0,1,0,0.5,-2.06,-29.9,-225.5,-13.2722845,-96.73606
52.3,104.2833333,427.25,2012,-0.7116566222817751,0,0,0,1,0,0.4,-0.58,-22.3,-165.9,-14.686145,-107.89396
52.3,104.2833333,427.25,2013,0.2386727660059501,0,0,0,1,0,-0.1,0.35,-29.2,-226.2,-14.658565,-107.657295
52.3,104.2833333,427.25,2013,0.6994583270516471,0,0,0,1,0,-0.4,-0.45,-30.7,-251.3,-14.6325865,-107.45051
52.3,104.2833333,427.25,2013,0.9510565162951535,0,0,0,1,0,2.5,-1.61,-21.8,-169.2,-15.670108,-116.04548
52.3,104.2833333,427.25,2013,0.9760105506323683,0,0,0,1,0,0.4,0.69,-12.6,-86.7,-14.796351,-108.81324
52.3,104.2833333,427.25,2013,0.741222010848596,0,0,0,1,0,1.3,0.57,-12.8,-103.1,-15.249423,-112.59251
